day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
157.0,135272.98727947977,0.0038515309018402025,0.0,0.0,0.4189761858288102,0.0,0.0,2.621184972626772E-4,0.0,0.0,0.0013190184696460217,0.0,0.0,8820587.656414349,0.0,0.0,44138.93189774724,0.0,0.0
158.0,135272.98414045075,0.003379795586366543,0.0,0.0,0.3676587448728628,0.0,0.0,2.3002245892192694E-4,0.0,0.0,0.0011587136061957167,0.0,0.0,8820587.711525045,0.0,0.0,44138.931907644954,0.0,0.0
159.0,135272.98138588984,0.00296583831800984,0.0,0.0,0.3226268256854418,0.0,0.0,2.0185646908196675E-4,0.0,0.0,0.0010178713510536291,0.0,0.0,8820587.759885797,0.0,0.0,44138.9319163397,0.0,0.0
160.0,135272.97896870752,0.0026025824620295695,0.0,0.0,0.28311055640070104,0.0,0.0,1.7713931550261209E-4,0.0,0.0,8.94131489915349E-4,0.0,0.0,8820587.802323304,0.0,0.0,44138.9319239775,0.0,0.0
161.0,135272.97684758203,0.0022838181263721007,0.0,0.0,0.24843436183664322,0.0,0.0,1.554487065523693E-4,0.0,0.0,7.854196499392313E-4,0.0,0.0,8820587.839563072,0.0,0.0,44138.93193068674,0.0,0.0
162.0,135272.9749862523,0.0020040960035557346,0.0,0.0,0.21800541367187987,0.0,0.0,1.364140569934129E-4,0.0,0.0,6.899127346722599E-4,0.0,0.0,8820587.872241728,0.0,0.0,44138.93193658017,0.0,0.0
163.0,135272.97335289817,0.001758634214734012,0.0,0.0,0.19130349529287738,0.0,0.0,1.1971015705326512E-4,0.0,0.0,6.060085314002635E-4,0.0,0.0,8820587.900917869,0.0,0.0,44138.93194175698,0.0,0.0
164.0,135272.97191959724,0.0015432365634367663,0.0,0.0,0.16787210803649077,0.0,0.0,1.0505161663867633E-4,0.0,0.0,5.322989882788073E-4,0.0,0.0,8820587.926081764,0.0,0.0,44138.93194630412,0.0,0.0
165.0,135272.97066184744,0.0013542208015378825,0.0,0.0,0.14731066677620328,0.0,0.0,9.218798978746536E-5,0.0,0.0,4.675467190115973E-4,0.0,0.0,8820587.948163591,0.0,0.0,44138.93195029818,0.0,0.0
166.0,135272.96955814637,0.0011883556811584939,0.0,0.0,0.1292676514244638,0.0,0.0,8.089949607336542E-5,0.0,0.0,4.1066434601306026E-4,0.0,0.0,8820587.96754085,0.0,0.0,44138.931953806336,0.0,0.0
167.0,135272.96858962713,0.0010428057164099528,0.0,0.0,0.11343459726636525,0.0,0.0,7.099326587567662E-5,0.0,0.0,3.6069633978605E-4,0.0,0.0,8820587.984544754,0.0,0.0,44138.93195688762,0.0,0.0
168.0,135272.96773973195,9.150827106808266E-4,0.0,0.0,0.09954082138100155,0.0,0.0,6.230004537389982E-5,0.0,0.0,3.1680305342648095E-4,0.0,0.0,8820587.999466043,0.0,0.0,44138.93195959401,0.0,0.0
169.0,135272.96699393247,8.030032208289571E-4,0.0,0.0,0.08734879499134941,0.0,0.0,5.467130498035813E-5,0.0,0.0,2.782466874053547E-4,0.0,0.0,8820588.012559758,0.0,0.0,44138.93196197102,0.0,0.0
170.0,135272.96633947903,7.046512311308623E-4,0.0,0.0,0.07665008262663271,0.0,0.0,4.797670181521858E-5,0.0,0.0,2.4437895166661233E-4,0.0,0.0,8820588.024049768,0.0,0.0,44138.93196405874,0.0,0.0
171.0,135272.96576518283,6.183453989013375E-4,0.0,0.0,0.0672617786716199,0.0,0.0,4.210185287602124E-5,0.0,0.0,2.1463022013714367E-4,0.0,0.0,8820588.034132442,0.0,0.0,44138.93196589235,0.0,0.0
172.0,135272.96526122658,5.426103118485411E-4,0.0,0.0,0.05902338038085034,0.0,0.0,3.694638086108673E-5,0.0,0.0,1.8849999743206523E-4,0.0,0.0,8820588.042980209,0.0,0.0,44138.931967502715,0.0,0.0
173.0,135272.96481899443,4.7615126581026346E-4,0.0,0.0,0.051794043897791145,0.0,0.0,3.24221992636655E-5,0.0,0.0,1.655485392577008E-4,0.0,0.0,8820588.050744304,0.0,0.0,44138.93196891699,0.0,0.0
174.0,135272.96443092747,4.1783213169775224E-4,0.0,0.0,0.045450176366935095,0.0,0.0,2.8452007440959457E-5,0.0,0.0,1.4538948712251016E-4,0.0,0.0,8820588.05755744,0.0,0.0,44138.93197015909,0.0,0.0
175.0,135272.96409039112,3.666559332832768E-4,0.0,0.0,0.03988332297283895,0.0,0.0,2.496796994899982E-5,0.0,0.0,1.2768339477556067E-4,0.0,0.0,8820588.063536115,0.0,0.0,44138.931971249935,0.0,0.0
176.0,135272.96379156347,3.217478038092721E-4,0.0,0.0,0.034998312782284616,0.0,0.0,2.1910557582069077E-5,0.0,0.0,1.1213203857881732E-4,0.0,0.0,8820588.06878251,0.0,0.0,44138.931972207894,0.0,0.0
